SeccionCensal;F-of-M
0812506002;24,44Ê%
2005101006;24,44Ê%
4803601017;24,44Ê%
1611801002;24,44Ê%
3907504009;24,44Ê%
2906707072;24,44Ê%
1913003001;24,44Ê%
3906301001;24,44Ê%
0404502001;24,44Ê%
1009101001;24,44Ê%
2301601001;24,44Ê%
2802201002;24,44Ê%
3306601005;24,44Ê%
3302101003;24,45Ê%
4625016014;24,45Ê%
4511301002;24,45Ê%
2800702035;24,45Ê%
4401101001;24,45Ê%
0905909013;24,45Ê%
0926201001;24,45Ê%
3727402012;24,45Ê%
2408902002;24,45Ê%
1716004002;24,45Ê%
3303301005;24,45Ê%
1714301001;24,45Ê%
0408302001;24,45Ê%
4515101001;24,45Ê%
0301404026;24,45Ê%
0905905007;24,45Ê%
2813401033;24,45Ê%
2800704023;24,46Ê%
2807902094;24,46Ê%
4911801001;24,46Ê%
1405504001;24,46Ê%
2408903016;24,46Ê%
3907502011;24,46Ê%
3726201001;24,46Ê%
2608903007;24,46Ê%
1504601004;24,46Ê%
4200101001;24,46Ê%
2420202002;24,46Ê%
2704201001;24,46Ê%
2408906015;24,46Ê%
1502201006;24,46Ê%
3605704011;24,46Ê%
2807916100;24,46Ê%
0601509027;24,46Ê%
4023401001;24,46Ê%
0601507013;24,46Ê%
3805003001;24,46Ê%
4719401001;24,46Ê%
4802001008;24,47Ê%
2807904081;24,47Ê%
4013501001;24,47Ê%
1206401001;24,47Ê%
1713601001;24,47Ê%
0810105035;24,47Ê%
2700701002;24,47Ê%
3907507022;24,47Ê%
1009301001;24,47Ê%
1100604001;24,47Ê%
3601601001;24,47Ê%
1720101001;24,47Ê%
3208501005;24,47Ê%
4902103002;24,47Ê%
4807601001;24,47Ê%
3204502002;24,47Ê%
1904601001;24,47Ê%
1300902001;24,47Ê%
4518601002;24,47Ê%
4510701002;24,47Ê%
1605501001;24,47Ê%
4804401001;24,48Ê%
4103803006;24,48Ê%
1921101001;24,48Ê%
3202501001;24,48Ê%
3301104001;24,48Ê%
0801904012;24,48Ê%
4703801001;24,48Ê%
2807916019;24,48Ê%
2411504002;24,48Ê%
1101210009;24,48Ê%
0936901001;24,48Ê%
2203701001;24,48Ê%
3302404003;24,48Ê%
3205301001;24,48Ê%
3201001001;24,48Ê%
2512004017;24,48Ê%
1803401001;24,48Ê%
3690202001;24,48Ê%
2700101001;24,48Ê%
3207301001;24,48Ê%
2305005008;24,48Ê%
4718611006;24,48Ê%
3303701002;24,48Ê%
0105905007;24,48Ê%
2807908163;24,48Ê%
5028201001;24,48Ê%
1507201004;24,49Ê%
4807801006;24,49Ê%
3205001001;24,49Ê%
1503007034;24,49Ê%
4419601001;24,49Ê%
4305601001;24,49Ê%
0823801002;24,49Ê%
2408907013;24,49Ê%
4717101001;24,49Ê%
1812205001;24,49Ê%
4518502001;24,49Ê%
3907502001;24,49Ê%
1590101001;24,49Ê%
4019407001;24,49Ê%
4706101001;24,49Ê%
1921601001;24,49Ê%
5029712002;24,50Ê%
3300401073;24,50Ê%
4715001001;24,50Ê%
4909301001;24,50Ê%
3304411005;24,50Ê%
4109108052;24,50Ê%
4109107033;24,50Ê%
4702001001;24,50Ê%
0830102026;24,50Ê%
4407101001;24,50Ê%
2812301021;24,50Ê%
3205405012;24,50Ê%
0401307034;24,50Ê%
0511401001;24,50Ê%
2512009001;24,51Ê%
2807908175;24,51Ê%
1715501009;24,51Ê%
4312309001;24,51Ê%
2419401001;24,51Ê%
2216501001;24,51Ê%
2215101001;24,51Ê%
2807910122;24,51Ê%
3303201009;24,51Ê%
0408501001;24,51Ê%
2801303008;24,51Ê%
0917401001;24,51Ê%
5029706033;24,51Ê%
4702401001;24,51Ê%
2514101001;24,51Ê%
0301405023;24,51Ê%
3302403006;24,52Ê%
3727405002;24,52Ê%
2508801001;24,52Ê%
5019101001;24,52Ê%
3003002062;24,52Ê%
1402105032;24,52Ê%
0510901001;24,52Ê%
2807404034;24,52Ê%
2701401002;24,52Ê%
2812701009;24,52Ê%
3003201002;24,52Ê%
2811501010;24,52Ê%
4605601001;24,52Ê%
3702201001;24,52Ê%
3727404020;24,52Ê%
1504101007;24,52Ê%
2003601002;24,53Ê%
1202401001;24,53Ê%
4608601001;24,53Ê%
4609401010;24,53Ê%
2514501001;24,53Ê%
3304402005;24,53Ê%
4718607005;24,53Ê%
2807920055;24,53Ê%
0105904028;24,53Ê%
4625003055;24,53Ê%
4709701001;24,53Ê%
2802201024;24,54Ê%
0302801001;24,54Ê%
2800704016;24,54Ê%
4805403009;24,54Ê%
0818701026;24,54Ê%
1400402001;24,54Ê%
2212506001;24,54Ê%
0200302016;24,54Ê%
3112401001;24,54Ê%
0801910093;24,54Ê%
4706401001;24,54Ê%
3908703008;24,55Ê%
2005901003;24,55Ê%
4808001001;24,55Ê%
1509301003;24,55Ê%
2906710062;24,55Ê%
2417301001;24,55Ê%
5029710042;24,55Ê%
2600101001;24,55Ê%
1304601001;24,55Ê%
3601704001;24,55Ê%
2704302001;24,55Ê%
4109109030;24,55Ê%
3113601001;24,55Ê%
2705901001;24,55Ê%
3714301001;24,55Ê%
2003003003;24,55Ê%
4718603009;24,55Ê%
2807902093;24,55Ê%
3307605002;24,55Ê%
1305701002;24,55Ê%
3206401001;24,55Ê%
2813001017;24,56Ê%
3303701015;24,56Ê%
1102009001;24,56Ê%
0105903020;24,56Ê%
1308901002;24,56Ê%
3602001001;24,56Ê%
1808703040;24,56Ê%
1102801007;24,56Ê%
2807906064;24,56Ê%
4804601008;24,56Ê%
3727402006;24,56Ê%
2411506001;24,56Ê%
3712401001;24,56Ê%
2007902009;24,56Ê%
4718611032;24,56Ê%
2807910091;24,56Ê%
2807910119;24,57Ê%
2400801002;24,57Ê%
2004503017;24,57Ê%
2807911095;24,57Ê%
4802004020;24,57Ê%
0605601001;24,57Ê%
2807914042;24,57Ê%
4008001001;24,57Ê%
0520401001;24,57Ê%
4805403006;24,57Ê%
1303404012;24,57Ê%
1509302002;24,57Ê%
2807913202;24,57Ê%
2800702008;24,58Ê%
1302701004;24,58Ê%
3302408005;24,58Ê%
2220101001;24,58Ê%
0812106013;24,58Ê%
1301401001;24,58Ê%
4315401001;24,58Ê%
3300401015;24,58Ê%
4804403010;24,58Ê%
3727401005;24,58Ê%
1808201001;24,58Ê%
0921903001;24,58Ê%
3602402002;24,58Ê%
3303102006;24,58Ê%
2414401001;24,58Ê%
1930201001;24,58Ê%
2704001002;24,58Ê%
0927901001;24,58Ê%
1101209022;24,59Ê%
5029702042;24,59Ê%
4012201001;24,59Ê%
2807915164;24,59Ê%
1508501002;24,59Ê%
4405001003;24,59Ê%
5001401001;24,59Ê%
5029710069;24,59Ê%
2807904079;24,59Ê%
4109107044;24,59Ê%
2800601053;24,59Ê%
4019404001;24,59Ê%
4807802006;24,59Ê%
3713801001;24,59Ê%
3302406018;24,60Ê%
2804903003;24,60Ê%
2408906003;24,60Ê%
1102007017;24,60Ê%
3304401005;24,60Ê%
2807404030;24,60Ê%
1006001001;24,60Ê%
0905905012;24,60Ê%
4518401001;24,60Ê%
0503301001;24,60Ê%
2807916031;24,60Ê%
1015701001;24,60Ê%
1507704001;24,60Ê%
2417701001;24,60Ê%
4216701001;24,60Ê%
2200901001;24,60Ê%
4927501003;24,61Ê%
4804403023;24,61Ê%
0934701001;24,61Ê%
3728701001;24,61Ê%
3908701009;24,61Ê%
4802006031;24,61Ê%
0509901001;24,61Ê%
3302408003;24,61Ê%
3421801001;24,61Ê%
1211401001;24,61Ê%
4216201001;24,61Ê%
4410301001;24,61Ê%
3907507006;24,61Ê%
2408902007;24,61Ê%
0903501001;24,61Ê%
4707601012;24,61Ê%
0942901001;24,61Ê%
3728301001;24,61Ê%
1502002001;24,61Ê%
0830704014;24,61Ê%
3727402001;24,61Ê%
2806503029;24,61Ê%
4090401001;24,61Ê%
3704602001;24,61Ê%
4802004017;24,61Ê%
2811501006;24,62Ê%
2807910081;24,62Ê%
3730001001;24,62Ê%
0308202002;24,62Ê%
2811501012;24,62Ê%
2006904020;24,62Ê%
2812301030;24,62Ê%
4003001001;24,62Ê%
1303201002;24,62Ê%
2800702033;24,62Ê%
2807908140;24,62Ê%
0808903007;24,62Ê%
2302803001;24,62Ê%
0812403015;24,62Ê%
1607804008;24,62Ê%
4713001001;24,62Ê%
1005301001;24,62Ê%
1101210001;24,62Ê%
1102704002;24,62Ê%
0801907110;24,62Ê%
5007601001;24,62Ê%
0205901001;24,63Ê%
0104401001;24,63Ê%
1501402001;24,63Ê%
3302101007;24,63Ê%
1817801001;24,63Ê%
0103401001;24,63Ê%
1918901001;24,63Ê%
4804402023;24,63Ê%
1309601006;24,63Ê%
0509201001;24,63Ê%
4109109051;24,63Ê%
1206101001;24,63Ê%
1507806004;24,63Ê%
1402110002;24,63Ê%
2811501031;24,63Ê%
3302403005;24,63Ê%
4508201002;24,63Ê%
0922401001;24,63Ê%
4807804001;24,63Ê%
4711001001;24,63Ê%
3304411003;24,63Ê%
4927505008;24,64Ê%
4516502014;24,64Ê%
2807914014;24,64Ê%
5029703085;24,64Ê%
2807916063;24,64Ê%
0826601035;24,64Ê%
4312304005;24,64Ê%
4520201002;24,64Ê%
5026401001;24,64Ê%
4718608031;24,64Ê%
4109109028;24,64Ê%
0207601001;24,64Ê%
2590601001;24,64Ê%
3300401022;24,64Ê%
2415901001;24,64Ê%
3117901001;24,64Ê%
3907508029;24,64Ê%
1501601005;24,64Ê%
0206201001;24,64Ê%
1502001002;24,64Ê%
1808707030;24,65Ê%
4515201001;24,65Ê%
0105903006;24,65Ê%
4802001016;24,65Ê%
4201901001;24,65Ê%
5003901001;24,65Ê%
0810501008;24,65Ê%
2900201001;24,65Ê%
3003003040;24,65Ê%
3109601001;24,65Ê%
2608902014;24,65Ê%
1928701001;24,65Ê%
2807917048;24,65Ê%
2702001004;24,65Ê%
1612101001;24,65Ê%
0404501001;24,65Ê%
3301403002;24,65Ê%
1309801002;24,65Ê%
2212503003;24,66Ê%
2604301001;24,66Ê%
4802007001;24,66Ê%
2806504011;24,66Ê%
3300401021;24,66Ê%
1507902001;24,66Ê%
4802003021;24,66Ê%
0516301001;24,66Ê%
3712801001;24,66Ê%
3601702003;24,66Ê%
0303501001;24,66Ê%
1300101001;24,66Ê%
2416901003;24,66Ê%
3412004006;24,66Ê%
2007102005;24,66Ê%
3406601001;24,66Ê%
2807917085;24,66Ê%
3303701042;24,67Ê%
4416901001;24,67Ê%
3713001001;24,67Ê%
2807910207;24,67Ê%
0819501001;24,67Ê%
3408002001;24,67Ê%
2704601002;24,67Ê%
2211101001;24,67Ê%
2407901001;24,67Ê%
2807908038;24,67Ê%
3120106010;24,67Ê%
1615701001;24,67Ê%
0942501001;24,67Ê%
0826401003;24,67Ê%
1204004018;24,67Ê%
1505201005;24,67Ê%
4422101001;24,67Ê%
1505301007;24,67Ê%
0913401001;24,67Ê%
4721001001;24,67Ê%
4915101001;24,67Ê%
2807405005;24,67Ê%
4625009028;24,67Ê%
2201401001;24,67Ê%
2104102009;24,67Ê%
4802007012;24,67Ê%
4808202005;24,68Ê%
4109109068;24,68Ê%
4718604003;24,68Ê%
1503502001;24,68Ê%
4718610041;24,68Ê%
2807915182;24,68Ê%
2702601003;24,68Ê%
0807304005;24,68Ê%
2300202004;24,68Ê%
4507301001;24,68Ê%
3412005013;24,68Ê%
5029707015;24,68Ê%
0801907099;24,68Ê%
4718602007;24,68Ê%
4109301009;24,68Ê%
0205801001;24,68Ê%
4315701001;24,68Ê%
1804602002;24,68Ê%
2514301001;24,69Ê%
1600201001;24,69Ê%
1202201001;24,69Ê%
3727402014;24,69Ê%
1204601001;24,69Ê%
3303107018;24,69Ê%
1604101001;24,69Ê%
2807910159;24,69Ê%
4607601001;24,69Ê%
3304901004;24,69Ê%
1406201001;24,69Ê%
1500702001;24,69Ê%
2807917104;24,69Ê%
1014803002;24,69Ê%
0105902035;24,69Ê%
4921401001;24,69Ê%
2811501020;24,69Ê%
2807914088;24,69Ê%
0905909023;24,69Ê%
3402901001;24,69Ê%
1005401001;24,70Ê%
4804403001;24,70Ê%
0801910131;24,70Ê%
2502401001;24,70Ê%
3303701005;24,70Ê%
4718610018;24,70Ê%
4718611001;24,70Ê%
0919701001;24,70Ê%
4314101001;24,70Ê%
1503201001;24,70Ê%
1708701001;24,70Ê%
3307605001;24,70Ê%
4604301001;24,70Ê%
5029710068;24,70Ê%
0501906010;24,70Ê%
3412004001;24,70Ê%
1307601001;24,70Ê%
0501906001;24,71Ê%
5008101001;24,71Ê%
2100202002;24,71Ê%
4502001001;24,71Ê%
3705201001;24,71Ê%
4802008024;24,71Ê%
2006906023;24,71Ê%
4204201001;24,71Ê%
2411502009;24,71Ê%
0310404004;24,71Ê%
1304501001;24,71Ê%
5012401001;24,71Ê%
3201301001;24,71Ê%
4510501001;24,71Ê%
0206501001;24,71Ê%
1300501002;24,71Ê%
3205402009;24,71Ê%
2608904031;24,71Ê%
0408701001;24,71Ê%
4614201001;24,71Ê%
2812301033;24,71Ê%
4109107010;24,71Ê%
0105903034;24,72Ê%
2807913212;24,72Ê%
2212401001;24,72Ê%
0608304006;24,72Ê%
4802008015;24,72Ê%
3190101010;24,72Ê%
1503003009;24,72Ê%
1502002002;24,72Ê%
4718606010;24,72Ê%
0813301001;24,72Ê%
4718610009;24,72Ê%
3727401012;24,72Ê%
2807404028;24,72Ê%
5029709025;24,72Ê%
2700401001;24,72Ê%
4922901001;24,72Ê%
4804402027;24,72Ê%
4802006016;24,72Ê%
1715701001;24,72Ê%
2204101001;24,72Ê%
4507501001;24,72Ê%
3405301001;24,72Ê%
3302501004;24,72Ê%
2416801001;24,73Ê%
1620401001;24,73Ê%
3727402003;24,73Ê%
1801601001;24,73Ê%
2600301001;24,73Ê%
0409902001;24,73Ê%
4618601013;24,73Ê%
4314803003;24,73Ê%
4103805020;24,73Ê%
2305005020;24,73Ê%
1503601003;24,73Ê%
5016201001;24,73Ê%
1012901001;24,73Ê%
0600301001;24,73Ê%
4421501001;24,74Ê%
3201903001;24,74Ê%
3305201001;24,74Ê%
1018801001;24,74Ê%
3120104016;24,74Ê%
1500601002;24,74Ê%
0507301001;24,74Ê%
1003201001;24,74Ê%
2803401001;24,74Ê%
4622008001;24,74Ê%
3727403003;24,74Ê%
1020801001;24,74Ê%
2807920114;24,74Ê%
3704604001;24,74Ê%
1605301001;24,74Ê%
0920901003;24,74Ê%
4423001001;24,74Ê%
3202301001;24,74Ê%
3400501001;24,74Ê%
1306701001;24,74Ê%
2610202001;24,74Ê%
2702601001;24,74Ê%
3602503001;24,74Ê%
2212801001;24,74Ê%
4804403022;24,75Ê%
1801201003;24,75Ê%
1005001001;24,75Ê%
1204004019;24,75Ê%
5004401001;24,75Ê%
2702101001;24,75Ê%
2209001001;24,75Ê%
3703701001;24,75Ê%
3304412002;24,75Ê%
2906709002;24,75Ê%
1606201001;24,75Ê%
2807916080;24,75Ê%
3710702007;24,75Ê%
1508301001;24,75Ê%
1500301002;24,75Ê%
4421603009;24,76Ê%
2817601002;24,76Ê%
4209601001;24,76Ê%
2602301001;24,76Ê%
0922801001;24,76Ê%
3908703010;24,76Ê%
2705501001;24,76Ê%
2104107009;24,76Ê%
5002201001;24,76Ê%
2906702050;24,76Ê%
1610901001;24,76Ê%
3205403012;24,76Ê%
2201501001;24,76Ê%
2608903015;24,76Ê%
4718610020;24,76Ê%
1213001001;24,76Ê%
1808709004;24,76Ê%
0300701001;24,76Ê%
2608903021;24,77Ê%
0811404002;24,77Ê%
3904901001;24,77Ê%
0611401001;24,77Ê%
1504002001;24,77Ê%
1019401001;24,77Ê%
2412001001;24,77Ê%
1002101002;24,77Ê%
3604703001;24,77Ê%
0917001001;24,77Ê%
0203201001;24,78Ê%
2701501002;24,78Ê%
0818703025;24,78Ê%
2807404040;24,78Ê%
3304601001;24,78Ê%
5029702005;24,78Ê%
3111201001;24,78Ê%
1808702034;24,78Ê%
3903502002;24,78Ê%
2701101002;24,78Ê%
4713501001;24,78Ê%
2706001003;24,78Ê%
3900301001;24,78Ê%
2602801001;24,78Ê%
0105903010;24,78Ê%
1503608004;24,78Ê%
1402101026;24,78Ê%
0819001001;24,78Ê%
4802001034;24,78Ê%
2902101001;24,78Ê%
1003702007;24,79Ê%
4718607020;24,79Ê%
4718607001;24,79Ê%
3205902001;24,79Ê%
4917401001;24,79Ê%
1913004003;24,79Ê%
3306601003;24,79Ê%
4301801001;24,79Ê%
3001603032;24,79Ê%
2703701001;24,79Ê%
3001608034;24,79Ê%
5006401001;24,79Ê%
2704201002;24,79Ê%
2806502020;24,79Ê%
4103904005;24,79Ê%
1005601001;24,79Ê%
4401601001;24,79Ê%
1004601001;24,80Ê%
4716401001;24,80Ê%
2204701001;24,80Ê%
1808701017;24,80Ê%
2807405003;24,80Ê%
0310404001;24,80Ê%
4718602013;24,80Ê%
2807404015;24,80Ê%
0409601001;24,80Ê%
2408904013;24,80Ê%
2706001001;24,80Ê%
3115401001;24,80Ê%
4707401001;24,80Ê%
2706401002;24,80Ê%
3113301001;24,81Ê%
3300401024;24,81Ê%
2705901003;24,81Ê%
0817502001;24,81Ê%
2807920104;24,81Ê%
2800502031;24,81Ê%
1213901001;24,81Ê%
5029704037;24,81Ê%
0510501001;24,81Ê%
0301401023;24,81Ê%
2806504032;24,81Ê%
4801101004;24,81Ê%
4711402002;24,81Ê%
2416001001;24,82Ê%
5029710041;24,82Ê%
0990801001;24,82Ê%
3306601039;24,82Ê%
1505201004;24,82Ê%
0105901037;24,82Ê%
2807914015;24,82Ê%
3304408014;24,82Ê%
1621501001;24,82Ê%
3732701001;24,82Ê%
3124201001;24,82Ê%
4718606032;24,82Ê%
5007701001;24,82Ê%
4927501007;24,82Ê%
3723801001;24,83Ê%
4718606014;24,83Ê%
4718604027;24,83Ê%
4905801001;24,83Ê%
3304405008;24,83Ê%
4903501001;24,83Ê%
1015301001;24,83Ê%
2702101003;24,83Ê%
3300501001;24,83Ê%
2601001001;24,83Ê%
2614801001;24,83Ê%
4709201001;24,83Ê%
4109105048;24,83Ê%
1625401001;24,83Ê%
5029710063;24,83Ê%
1003704017;24,83Ê%
3301102002;24,83Ê%
3302401027;24,84Ê%
1304101001;24,84Ê%
0105902014;24,84Ê%
3727404006;24,84Ê%
3120301001;24,84Ê%
2807913205;24,84Ê%
4418501001;24,84Ê%
3421401001;24,84Ê%
4801502015;24,84Ê%
4925601001;24,84Ê%
4802008003;24,84Ê%
2800702030;24,84Ê%
4802002035;24,84Ê%
0820101001;24,84Ê%
3123001001;24,84Ê%
3727402002;24,84Ê%
0406701001;24,84Ê%
3304408009;24,84Ê%
2906708060;24,85Ê%
4411201001;24,85Ê%
2706101001;24,85Ê%
3301105001;24,85Ê%
2815201006;24,85Ê%
1205201001;24,85Ê%
3120104019;24,85Ê%
2804501022;24,85Ê%
4621403003;24,85Ê%
4203501001;24,85Ê%
0105904018;24,85Ê%
5012501001;24,85Ê%
3717302001;24,85Ê%
4927501013;24,85Ê%
3109101001;24,85Ê%
1505701002;24,85Ê%
1017401001;24,86Ê%
4802007002;24,86Ê%
3303201006;24,86Ê%
2807401020;24,86Ê%
4109109009;24,86Ê%
2006906026;24,86Ê%
0310101006;24,86Ê%
1904601014;24,86Ê%
2390101001;24,86Ê%
0105905020;24,86Ê%
2812701023;24,86Ê%
0801504014;24,86Ê%
5029711011;24,86Ê%
3726901001;24,86Ê%
0407701001;24,86Ê%
3207701001;24,86Ê%
2903501002;24,87Ê%
1718801001;24,87Ê%
2408907006;24,87Ê%
3202701001;24,87Ê%
0905905050;24,87Ê%
1014804002;24,87Ê%
1508801002;24,87Ê%
3907502027;24,87Ê%
0946301001;24,87Ê%
2215701001;24,87Ê%
2812701044;24,87Ê%
5006001001;24,88Ê%
2305004003;24,88Ê%
1712501001;24,88Ê%
3109702006;24,88Ê%
2701604001;24,88Ê%
3300401069;24,88Ê%
1624401001;24,88Ê%
3601503001;24,88Ê%
2800702023;24,88Ê%
4702601001;24,88Ê%
2800704025;24,88Ê%
3600103001;24,88Ê%
4007901001;24,88Ê%
4619601001;24,88Ê%
3604702001;24,88Ê%
2703103001;24,88Ê%
4109103029;24,89Ê%
2090201007;24,89Ê%
1500701002;24,89Ê%
0941501001;24,89Ê%
3304411006;24,89Ê%
2223601001;24,89Ê%
0105901022;24,89Ê%
2006905009;24,89Ê%
3302409016;24,89Ê%
2006906007;24,89Ê%
3907502016;24,89Ê%
0303001001;24,89Ê%
4109109049;24,89Ê%
1017201001;24,89Ê%
4922301001;24,89Ê%
0105501001;24,90Ê%
3110001001;24,90Ê%
0501301001;24,90Ê%
4109109035;24,90Ê%
0801903037;24,90Ê%
1506102001;24,90Ê%
2502201001;24,90Ê%
3727001001;24,90Ê%
2706504001;24,90Ê%
0402701001;24,90Ê%
1607301001;24,90Ê%
2520001001;24,90Ê%
4802001044;24,90Ê%
2090201013;24,90Ê%
2904401001;24,90Ê%
1014801006;24,90Ê%
2006906014;24,91Ê%
2807920084;24,91Ê%
0105902027;24,91Ê%
0905905026;24,91Ê%
0905905027;24,91Ê%
4718602009;24,91Ê%
3703401001;24,91Ê%
4109105022;24,91Ê%
1002901001;24,91Ê%
3907506005;24,91Ê%
4920901001;24,91Ê%
4718611037;24,91Ê%
3306001001;24,91Ê%
5029703043;24,91Ê%
0501904003;24,91Ê%
3503301003;24,91Ê%
4109108038;24,91Ê%
4802002031;24,91Ê%
3905901003;24,91Ê%
2909901001;24,92Ê%
3304411007;24,92Ê%
0301401006;24,92Ê%
3401901001;24,92Ê%
3412007006;24,92Ê%
1508502001;24,92Ê%
0201601001;24,92Ê%
5029710087;24,92Ê%
0701901001;24,92Ê%
4422901001;24,92Ê%
0606901002;24,92Ê%
3200102001;24,93Ê%
1808707027;24,93Ê%
2807913137;24,93Ê%
3205101001;24,93Ê%
1021701001;24,93Ê%
3203701001;24,93Ê%
1019601001;24,93Ê%
4718601006;24,93Ê%
3907701001;24,93Ê%
4603601001;24,93Ê%
2800702024;24,93Ê%
0607101001;24,93Ê%
3202402001;24,93Ê%
3419901002;24,93Ê%
2504201001;24,93Ê%
4801309011;24,93Ê%
0515101001;24,93Ê%
1500301001;24,94Ê%
3301701003;24,94Ê%
1606501001;24,94Ê%
3200201002;24,94Ê%
1501002001;24,94Ê%
0927401001;24,94Ê%
2807913183;24,94Ê%
2006906022;24,94Ê%
5011101001;24,94Ê%
2807404011;24,94Ê%
0825701001;24,94Ê%
1508401002;24,94Ê%
1910301001;24,94Ê%
1506201008;24,94Ê%
2706503001;24,94Ê%
0818703019;24,94Ê%
1000301001;24,95Ê%
0310601001;24,95Ê%
4801102003;24,95Ê%
2807914021;24,95Ê%
1007701001;24,95Ê%
3003004024;24,95Ê%
3401801001;24,95Ê%
4802004014;24,95Ê%
4109109007;24,95Ê%
3720101001;24,95Ê%
2524901001;24,95Ê%
0821107003;24,95Ê%
2704001003;24,95Ê%
4718610049;24,95Ê%
4802001042;24,95Ê%
3304409013;24,95Ê%
5009001001;24,95Ê%
3412005002;24,96Ê%
2806503035;24,96Ê%
1808703027;24,96Ê%
3300203007;24,96Ê%
1005201001;24,96Ê%
3705701001;24,96Ê%
2901601001;24,96Ê%
0301406029;24,96Ê%
5008501001;24,96Ê%
0105902016;24,96Ê%
2601501001;24,96Ê%
3118501001;24,96Ê%
0309908001;24,96Ê%
2416901002;24,96Ê%
2408903013;24,96Ê%
4808401005;24,96Ê%
4908501001;24,96Ê%
2806502019;24,96Ê%
3712001001;24,97Ê%
3714501001;24,97Ê%
3729001001;24,97Ê%
4802004005;24,97Ê%
1608701001;24,97Ê%
1626401001;24,97Ê%
0200301016;24,97Ê%
3307301011;24,98Ê%
4802004021;24,98Ê%
2906710073;24,98Ê%
1608101001;24,98Ê%
2405501001;24,98Ê%
3303701033;24,98Ê%
1504701002;24,98Ê%
2890301013;24,98Ê%
1711901001;24,98Ê%
0909801001;24,98Ê%
0307701001;24,98Ê%
0303102009;24,98Ê%
2408905006;24,98Ê%
1309001002;24,98Ê%
0105904029;24,99Ê%
2806301001;24,99Ê%
3722101001;24,99Ê%
1002501001;24,99Ê%
2807915153;24,99Ê%
0902401001;24,99Ê%
2408906017;24,99Ê%
5003001001;24,99Ê%
2807405010;24,99Ê%
3302101001;24,99Ê%
2217801001;24,99Ê%
1504501003;24,99Ê%
2807920095;24,99Ê%
3208801001;24,99Ê%
4013901001;24,99Ê%
1005901001;24,99Ê%
1802001002;24,99Ê%
2807907132;25,00Ê%
5029704057;25,00Ê%
3190101008;25,00Ê%
0603501001;25,00Ê%
2516301001;25,00Ê%
3307201003;25,00Ê%
4002601001;25,00Ê%
1500601004;25,00Ê%
0901901001;25,00Ê%
1001002001;25,00Ê%
4315901001;25,00Ê%
2205501001;25,00Ê%
3736501001;25,00Ê%
3190701007;25,00Ê%
1306901001;25,00Ê%
3602502001;25,01Ê%
2510901001;25,01Ê%
1808703008;25,01Ê%
3406801001;25,01Ê%
3305901002;25,01Ê%
2807914092;25,01Ê%
0606701003;25,01Ê%
2604001001;25,01Ê%
0105902032;25,01Ê%
3300101001;25,01Ê%
4718604015;25,01Ê%
1505602001;25,01Ê%
2101702001;25,01Ê%
3908701010;25,01Ê%
3304407009;25,01Ê%
2004001015;25,01Ê%
3727402007;25,02Ê%
0903701001;25,02Ê%
0525201001;25,02Ê%
2305008001;25,02Ê%
0308203004;25,02Ê%
4718611015;25,02Ê%
3727403001;25,02Ê%
1607803006;25,02Ê%
4922401001;25,02Ê%
0508301001;25,02Ê%
3408701001;25,02Ê%
3907501004;25,02Ê%
1102402001;25,02Ê%
2418301001;25,02Ê%
3501605005;25,02Ê%
5029710064;25,02Ê%
3108701001;25,02Ê%
0300907005;25,02Ê%
3112001001;25,02Ê%
0826601036;25,02Ê%
0518401001;25,03Ê%
2200801001;25,03Ê%
4503301001;25,03Ê%
1102301001;25,03Ê%
0905905029;25,03Ê%
1500601003;25,03Ê%
1402106042;25,03Ê%
2807920096;25,03Ê%
2812701041;25,03Ê%
2700901002;25,03Ê%
2006701035;25,03Ê%
3408901001;25,04Ê%
3406301001;25,04Ê%
3207602001;25,04Ê%
1001301001;25,04Ê%
3408002002;25,04Ê%
2807909089;25,04Ê%
5029708016;25,04Ê%
4801503001;25,04Ê%
1007201001;25,04Ê%
4019101001;25,04Ê%
2706502001;25,04Ê%
4718901001;25,04Ê%
5017601001;25,04Ê%
2811501018;25,04Ê%
2906710019;25,04Ê%
4109105017;25,04Ê%
2608902025;25,04Ê%
4902101007;25,05Ê%
0105905018;25,05Ê%
0511701001;25,05Ê%
0408201001;25,05Ê%
1506603002;25,05Ê%
3402801001;25,05Ê%
4501701001;25,05Ê%
3415901001;25,05Ê%
2104102010;25,05Ê%
2702202001;25,05Ê%
5029710071;25,05Ê%
1001701001;25,05Ê%
0400604001;25,05Ê%
3108601004;25,05Ê%
1402102033;25,05Ê%
1102004004;25,05Ê%
1209301001;25,05Ê%
5011601001;25,05Ê%
3120106005;25,05Ê%
3205901001;25,06Ê%
3731201001;25,06Ê%
4109109048;25,06Ê%
4802008014;25,06Ê%
3727402018;25,06Ê%
2408905010;25,06Ê%
1003703003;25,06Ê%
4905001001;25,06Ê%
4802007026;25,06Ê%
4718608028;25,06Ê%
3205601002;25,06Ê%
2221201001;25,06Ê%
2308101001;25,07Ê%
3000102002;25,07Ê%
5017701001;25,07Ê%
2811501024;25,07Ê%
4513101001;25,07Ê%
2409201001;25,07Ê%
0801903065;25,07Ê%
3717301001;25,07Ê%
5029710077;25,07Ê%
0301401002;25,07Ê%
