SeccionCensal;longitud;latitud
4800101004;-2.624828;43.118507
4800101005;-2.610339;43.168455
4800201001;-3.071811;43.309111
4800201002;-3.081256;43.301007
4800201004;-3.069733;43.314945
4800201005;-3.073892;43.320664
4800202001;-3.093141;43.325586
4800202002;-3.101307;43.30418
4800202003;-3.073047;43.32911
4800301001;-2.733363;43.218517
4800301002;-2.730217;43.203017
4800301003;-2.735223;43.220383
4800301004;-2.738067;43.220995
4800301005;-2.736489;43.228627
4800301006;-2.744618;43.221891
4800301007;-2.730936;43.221798
4800301008;-2.727083;43.226377
4800301009;-2.72857;43.217986
4800301010;-2.729078;43.214368
4800302001;-2.735133;43.238671
4800303001;-2.696486;43.190755
4800401001;-2.511084;43.32178
4800501001;-2.928274;43.149158
4800601001;-2.793196;43.150673
4800701001;-2.59797;43.258775
4800801001;-3.233732;43.238173
4800901001;-2.939469;43.178701
4801001001;-2.763598;43.346121
4801101001;-2.892044;43.214134
4801101002;-2.916456;43.243576
4801101003;-2.907193;43.230455
4801101004;-2.887406;43.211642
4801102001;-2.886193;43.207892
4801102002;-2.919771;43.204652
4801102003;-2.890069;43.197512
4801102004;-2.891886;43.20963
4801201001;-2.813243;43.419901
4801201002;-2.813243;43.419901
4801301001;-2.986733;43.297048
4801301002;-2.988422;43.295936
4801301003;-2.986343;43.296048
4801301004;-2.988263;43.298122
4801301005;-2.989998;43.297671
4801301006;-2.991463;43.29693
4801301007;-2.992217;43.296308
4801301008;-2.990577;43.296008
4801302001;-2.986278;43.298335
4801302002;-2.984243;43.297664
4801302003;-2.982735;43.297654
4801302004;-2.981206;43.295935
4801302005;-2.978656;43.298219
4801302006;-2.985127;43.300017
4801302007;-2.986041;43.299753
4801302008;-2.986547;43.302696
4801302009;-2.988612;43.300155
4801302010;-2.990959;43.302212
4801302011;-2.981662;43.301647
4801303001;-2.984385;43.296212
4801303002;-2.985425;43.29546
4801303003;-2.986746;43.294879
4801303004;-2.984286;43.294645
4801303005;-2.987371;43.294552
4801303006;-2.985441;43.293781
4801303007;-2.983327;43.293808
4801303008;-2.985422;43.292965
4801304001;-2.992388;43.298116
4801304002;-2.993151;43.298827
4801304003;-2.991742;43.2989
4801304004;-2.990257;43.29996
4801304005;-2.991348;43.299689
4801304006;-2.992304;43.300579
4801304007;-2.993419;43.301345
4801304008;-2.997634;43.300585
4801304009;-2.993979;43.300103
4801304010;-2.995084;43.301179
4801304011;-2.994222;43.298878
4801305001;-2.996364;43.296885
4801305002;-3.000859;43.296455
4801305003;-2.993527;43.296596
4801305004;-2.992083;43.295552
4801305005;-2.99142;43.294291
4801305006;-2.994398;43.294374
4801305007;-2.997663;43.294604
4801305008;-2.997049;43.293295
4801305009;-3.001419;43.293172
4801305010;-2.999647;43.294487
4801305011;-3.005927;43.292202
4801306001;-2.988275;43.293601
4801306002;-2.989968;43.292814
4801306003;-2.989229;43.291067
4801306004;-2.992547;43.291396
4801306005;-2.992237;43.292719
4801306006;-2.994518;43.292456
4801306007;-2.997467;43.291469
4801306008;-2.994196;43.291158
4801306009;-2.995573;43.290752
4801306010;-2.9979;43.289913
4801306011;-2.999518;43.290711
4801306012;-3.004789;43.291129
4801306013;-2.996095;43.291994
4801307001;-2.996801;43.284123
4801307002;-2.990169;43.286576
4801307003;-2.996043;43.287583
4801307004;-3.014474;43.266854
4801307005;-2.996196;43.282784
4801308001;-2.982607;43.29002
4801308002;-2.977511;43.292015
4801308003;-2.977695;43.286921
4801308004;-2.980078;43.286757
4801308005;-2.980815;43.286168
4801308006;-2.981286;43.285364
4801308007;-2.976207;43.282114
4801308008;-2.978988;43.261117
4801309001;-2.982225;43.281044
4801309002;-2.98051;43.281814
4801309003;-2.981442;43.279427
4801309004;-2.983999;43.282674
4801309005;-2.981601;43.283842
4801309006;-2.983352;43.28503
4801309007;-2.985079;43.284736
4801309008;-2.984765;43.272361
4801309009;-2.986751;43.280851
4801309010;-2.989132;43.282849
4801309011;-2.988349;43.284174
4801309012;-2.989527;43.281156
4801401001;-2.962119;43.397673
4801501001;-2.89242;43.235259
4801501002;-2.894671;43.236124
4801501003;-2.891171;43.233986
4801501004;-2.890468;43.236142
4801501005;-2.891824;43.23724
4801501006;-2.892477;43.238028
4801501007;-2.895012;43.238381
4801501008;-2.894065;43.237083
4801501009;-2.896952;43.237503
4801501010;-2.905156;43.241368
4801501011;-2.901381;43.236806
4801501012;-2.896917;43.23258
4801502002;-2.888515;43.236462
4801502003;-2.886386;43.236613
4801502004;-2.884112;43.235477
4801502005;-2.885134;43.236002
4801502006;-2.88238;43.234722
4801502007;-2.884019;43.236384
4801502008;-2.881455;43.235675
4801502009;-2.880674;43.236367
4801502010;-2.879368;43.237655
4801502011;-2.881107;43.237355
4801502012;-2.884551;43.237246
4801502013;-2.881017;43.238585
4801502014;-2.881843;43.238633
4801502015;-2.886015;43.238072
4801502016;-2.883999;43.239702
4801502017;-2.887717;43.234292
4801502018;-2.879514;43.238972
4801503001;-2.891694;43.239364
4801503002;-2.889831;43.241307
4801503003;-2.882815;43.242487
4801504001;-2.878012;43.232414
4801504002;-2.877952;43.237491
4801505001;-2.888445;43.222989
4801505002;-2.887149;43.223984
4801505003;-2.887443;43.222934
4801505004;-2.888788;43.222871
4801601001;-2.991582;43.367229
4801601002;-2.976631;43.354687
4801601003;-2.997803;43.365136
4801601004;-3.002584;43.372085
4801601005;-2.998286;43.358829
4801701001;-2.719094;43.420877
4801701002;-2.723985;43.420513
4801701003;-2.722662;43.419424
4801702001;-2.725665;43.418452
4801702002;-2.729926;43.418762
4801702003;-2.725976;43.416475
4801702004;-2.71934;43.416713
4801702005;-2.731404;43.41657
4801702006;-2.755914;43.412776
4801703001;-2.724012;43.424074
4801703002;-2.729635;43.421727
4801703003;-2.727486;43.420437
4801703004;-2.727924917;43.4189
4801801001;-2.462093;43.315023
4801901001;-2.572684;43.168569
4801901002;-2.586888;43.192349
4801901003;-2.575018;43.17214
4801901004;-2.576824;43.176124
4802001002;-2.965537;43.282276
4802001003;-2.962482;43.281629
4802001005;-2.961608;43.282422
4802001006;-2.961498;43.28351
4802001007;-2.964544;43.279756
4802001008;-2.962934;43.280656
4802001009;-2.959929;43.280715
4802001010;-2.963111;43.277211
4802001011;-2.961641;43.278372
4802001012;-2.960804;43.278647
4802001013;-2.959256;43.278633
4802001015;-2.958026;43.279004
4802001016;-2.959806;43.275482
4802001017;-2.959149;43.276664
4802001018;-2.957601;43.277365
4802001019;-2.960157;43.273283
4802001020;-2.960295;43.274171
4802001021;-2.958117;43.275353
4802001022;-2.956629;43.27641
4802001023;-2.955909;43.274482
4802001025;-2.956059;43.27042
4802001026;-2.950978;43.273499
4802001027;-2.951597;43.281478
4802001028;-2.94795;43.274752
4802001029;-2.946317;43.274691
4802001030;-2.951948;43.268887
4802001031;-2.950293;43.269226
4802001032;-2.951277;43.270417
4802001033;-2.951854;43.271529
4802001034;-2.9503;43.271472
4802001035;-2.948345;43.269363
4802001036;-2.948434;43.270524
4802001037;-2.948494;43.271487
4802001038;-2.96038;43.271693
4802001039;-2.945795;43.270954
4802001040;-2.94662;43.271474
4802001041;-2.946193;43.272246
4802001042;-2.943821;43.269355
4802001043;-2.94492;43.270621
4802001044;-2.941751;43.270416
4802001045;-2.94035;43.275424
4802001046;-2.962591;43.284167
4802002001;-2.910543;43.275102
4802002002;-2.92884;43.27369
4802002003;-2.920763;43.269898
4802002005;-2.917042;43.268194
4802002006;-2.916845;43.267302
4802002007;-2.915341;43.266259
4802002008;-2.916127;43.26498
4802002009;-2.914443;43.264169
4802002010;-2.912508;43.264826
4802002011;-2.911112;43.264793
4802002012;-2.915228;43.26255
4802002013;-2.912295;43.263075
4802002014;-2.909051;43.263416
4802002015;-2.913464;43.26038
4802002016;-2.912345;43.261141
4802002018;-2.926041;43.269709
4802002019;-2.922845;43.26893
4802002020;-2.92114;43.268289
4802002021;-2.920126;43.267837
4802002022;-2.919211;43.267237
4802002023;-2.917754;43.266813
4802002024;-2.917435;43.265522
4802002025;-2.926136;43.268711
4802002026;-2.923678;43.268073
4802002027;-2.923676;43.267035
4802002028;-2.921729;43.266664
4802002029;-2.919386;43.266313
4802002030;-2.920339;43.265553
4802002031;-2.931871;43.269917
4802002032;-2.928294;43.26826
4802002033;-2.926565;43.266754
4802002034;-2.923585;43.265699
4802002035;-2.924561;43.264996
4802003001;-2.897692;43.265203
4802003002;-2.891632;43.259215
4802003003;-2.90058;43.261576
4802003005;-2.899104;43.259751
4802003006;-2.896868;43.259412
4802003007;-2.897304;43.258382
4802003008;-2.895364;43.25789
4802003009;-2.89665;43.256783
4802003010;-2.902156;43.259351
4802003011;-2.900409;43.258495
4802003013;-2.907007;43.259844
4802003014;-2.905751;43.258422
4802003015;-2.900536;43.256442
4802003016;-2.908275;43.258113
4802003017;-2.905562;43.254518
4802003018;-2.901201;43.254504
4802003019;-2.905093;43.25191
4802003020;-2.904004;43.251305
4802003021;-2.902001;43.251656
4802003022;-2.903631;43.257613
4802003023;-2.909078;43.25551
4802004002;-2.917923;43.260174
4802004003;-2.915433;43.259233
4802004005;-2.913741;43.256494
4802004006;-2.91276;43.256979
4802004008;-2.917305;43.254265
4802004009;-2.915767;43.254325
4802004010;-2.913201;43.254665
4802004012;-2.911359;43.255294
4802004013;-2.916115;43.252796
4802004014;-2.913807;43.253636
4802004015;-2.913683;43.252686
4802004016;-2.911831;43.25332
4802004017;-2.911026;43.253289
4802004018;-2.910212;43.254109
4802004019;-2.909557;43.25308
4802004020;-2.917002;43.251661
4802004021;-2.915338;43.251547
4802004022;-2.913265;43.251972
4802004024;-2.91029;43.251847
4802004025;-2.90767;43.250434
4802004026;-2.917307;43.250719
4802004027;-2.914912;43.250113
4802004028;-2.913453;43.250419
4802004029;-2.911937;43.250489
4802004030;-2.909937;43.249787
4802004031;-2.912909;43.249551
4802004032;-2.911841;43.24891
4802004033;-2.910483;43.248454
4802004035;-2.918337;43.245942
4802004036;-2.911509;43.24752
4802004037;-2.910134;43.2478
4802004038;-2.903391;43.248761
4802004039;-2.919767;43.249889
4802005001;-2.920571;43.262069
4802005002;-2.91994;43.259343
4802005003;-2.917078;43.257872
4802005004;-2.916637;43.256906
4802005005;-2.924847;43.25877
4802005006;-2.925838;43.257344
4802005007;-2.923604;43.257264
4802005008;-2.923031;43.256507
4802005009;-2.920695;43.25718
4802005010;-2.918649;43.25676
4802005011;-2.917441;43.256007
4802005012;-2.915769;43.255398
4802005013;-2.920955;43.255991
4802005014;-2.919895;43.255827
4802005015;-2.920261;43.254817
4802005016;-2.91938;43.253202
4802005017;-2.919228;43.251877
4802005018;-2.921628;43.252786
4802005019;-2.928504;43.258052
4802005020;-2.928308;43.257261
4802005021;-2.927534;43.25623
4802005022;-2.925367;43.255159
4802005024;-2.932813;43.254738
4802005025;-2.931553;43.25441
4802005026;-2.930428;43.256145
4802005028;-2.933633;43.251719
4802005029;-2.929066;43.25262
4802005030;-2.925063;43.253344
4802005031;-2.922804;43.252547
4802005032;-2.931563;43.249636
4802005034;-2.932131;43.24742
4802005035;-2.929666;43.246933
4802005036;-2.924134;43.246967
4802005037;-2.923062;43.246028
4802005038;-2.924586;43.242295
4802005039;-2.921958;43.241469
4802005040;-2.92765;43.228016
4802005041;-2.934007;43.248354
4802005042;-2.925897;43.250034
4802005043;-2.927974;43.248916
4802005044;-2.929126;43.254886
4802005045;-2.933001582;43.26051051
4802005046;-2.933001582;43.26051051
4802006001;-2.942581;43.266374
4802006002;-2.936413;43.268221
4802006003;-2.931435;43.267713
4802006004;-2.934552;43.26593
4802006005;-2.933264;43.26645
4802006006;-2.931237;43.266773
4802006007;-2.936061;43.2646
4802006008;-2.933471;43.264787
4802006009;-2.930839;43.265201
4802006010;-2.927373;43.26461
4802006011;-2.933824;43.263285
4802006012;-2.930976;43.263814
4802006013;-2.927085;43.262112
4802006015;-2.942521;43.263555
4802006016;-2.9404;43.263609
4802006017;-2.937614;43.262835
4802006018;-2.934517;43.261851
4802006019;-2.930879;43.26134
4802006020;-2.944532;43.263987
4802006021;-2.940819;43.262593
4802006022;-2.939084;43.262219
4802006023;-2.945119;43.262521
4802006024;-2.943366;43.261496
4802006025;-2.94121;43.261658
4802006026;-2.938629;43.261198
4802006027;-2.936365;43.261381
4802006028;-2.93467;43.260243
4802006029;-2.931694;43.259971
4802006030;-2.929447;43.258909
4802006031;-2.94554;43.261482
4802006032;-2.941636;43.260617
4802006033;-2.937834;43.259879
4802006034;-2.93576;43.259065
4802006035;-2.933742;43.259035
4802006036;-2.945899;43.260393
4802006037;-2.944;43.259954
4802006038;-2.942082;43.259532
4802006039;-2.940262;43.259394
4802006041;-2.936969;43.258223
4802006042;-2.934343;43.257956
4802006043;-2.945176;43.259083
4802006044;-2.944721;43.258296
4802006045;-2.942581;43.258338
4802006046;-2.939447;43.25837
4802007001;-2.945303;43.25734
4802007002;-2.945329;43.256527
4802007003;-2.94443;43.2561
4802007004;-2.94321;43.25698
4802007005;-2.942095;43.25617
4802007006;-2.94082;43.256747
4802007007;-2.939478;43.257071
4802007008;-2.937961;43.256737
4802007010;-2.936597;43.256751
4802007012;-2.934317;43.25645
4802007013;-2.940232;43.254909
4802007014;-2.934684;43.255621
4802007015;-2.935461;43.25499
4802007016;-2.936931;43.254805
4802007017;-2.935241;43.253408
4802007019;-2.937794;43.252474
4802007021;-2.938728;43.251106
4802007022;-2.936695;43.249881
4802007023;-2.949015;43.253205
4802007024;-2.946433;43.253565
4802007026;-2.945083;43.252542
4802007027;-2.941561;43.251418
4802007028;-2.950321;43.250352
4802007029;-2.948287;43.250629
4802007030;-2.947186;43.250973
4802007031;-2.947757;43.24978
4802007032;-2.945938;43.250606
4802007033;-2.945388;43.249485
4802007034;-2.94252;43.249963
4802007035;-2.937441;43.245631
4802007036;-2.954701;43.248047
4802007037;-2.948624;43.248663
4802007038;-2.943691;43.243573
4802007039;-2.95772;43.237869
4802007040;-2.946889;43.233072
4802007041;-2.947544;43.25479
4802007042;-2.943138;43.253412
4802007043;-2.939918;43.252926
4802008001;-2.971461;43.281375
4802008002;-2.973099;43.276515
4802008003;-2.974574;43.275802
4802008004;-2.972802;43.275615
4802008005;-2.970281;43.275034
4802008006;-2.971354;43.273681
4802008007;-2.968039;43.270951
4802008008;-2.973952;43.272039
4802008009;-2.97061;43.24939
4802008010;-2.962287;43.26355
4802008012;-2.957774;43.265203
4802008013;-2.959292;43.255595
4802008014;-2.957227;43.259183
4802008015;-2.955388;43.260219
4802008016;-2.950686;43.262514
4802008018;-2.947898;43.262154
4802008019;-2.948454;43.259529
4802008020;-2.946986;43.258868
4802008021;-2.949936;43.257765
4802008022;-2.947257;43.257091
4802008023;-2.950417;43.25683
4802008024;-2.947153;43.255846
4802008025;-2.953085;43.254842
4802101001;-2.709717;43.382713
4802101002;-2.722812;43.365933
4802201001;-3.333528;43.202274
4802201002;-3.400053;43.193625
4802301001;-2.801671;43.125679
4802401001;-2.746902;43.067876
4802501001;-2.855729;43.151524
4802601001;-2.716101;43.120943
4802701001;-2.631425;43.167309
4802701002;-2.629881;43.168994
4802701003;-2.628274;43.167178
4802701004;-2.625961;43.169318
4802702001;-2.631661;43.166169
4802702002;-2.628977;43.165756
4802702003;-2.636527;43.162406
4802703001;-2.626759;43.156487
4802703002;-2.621547;43.165461
4802704001;-2.624651;43.171355
4802704002;-2.633022;43.17059
4802704003;-2.636339;43.17092
4802704004;-2.633577;43.173085
4802704005;-2.629711;43.173003
4802704006;-2.635829;43.173437
4802704007;-2.629268;43.170862
4802705001;-2.632999;43.168493
4802705002;-2.67056;43.160067
4802705003;-2.638471;43.169293
4802705004;-2.635784;43.168501
4802801001;-2.590046;43.377965
4802901001;-2.890573;43.245694
4802901002;-2.886605;43.249211
4802901003;-2.875212;43.256379
4802901004;-2.884004;43.256302
4802901005;-2.895134;43.249146
4802901006;-2.885279;43.248156
4802901007;-2.897111;43.243465
4803001001;-2.470534;43.249171
4803101001;-2.643077;43.407411
4803201001;-2.545196;43.128873
4803201002;-2.542072;43.131798
4803201003;-2.53965;43.129719
4803201004;-2.520172;43.119454
4803201005;-2.544693;43.128862
4803301001;-2.610733;43.350977
4803401001;-2.503228;43.187869
4803401002;-2.497614;43.179184
4803401003;-2.498123;43.18174
4803401004;-2.493696;43.186755
4803401005;-2.494201;43.195222
4803401006;-2.508828;43.191463
4803401007;-2.510477;43.190947
4803401008;-2.508838;43.18663
4803401009;-2.510109;43.180627
4803401010;-2.501616;43.188726
4803401011;-2.506704;43.187708
4803501001;-2.791456;43.326127
4803601001;-2.845763;43.229662
4803601002;-2.845726;43.231087
4803601003;-2.848039;43.231592
4803601004;-2.84684;43.228363
4803601005;-2.860608;43.246355
4803601006;-2.850961;43.233976
4803601007;-2.850625;43.224557
4803601008;-2.841446;43.231346
4803601009;-2.855576;43.231869
4803601010;-2.841335;43.2296
4803601011;-2.847244;43.23763
4803601012;-2.841771;43.232636
4803601013;-2.8431;43.229912
4803601014;-2.843129;43.232266
4803601015;-2.845283;43.228235
4803601016;-2.844014;43.231503
4803601017;-2.839223;43.231781
4803601018;-2.843253636;43.23088986
4803602001;-2.873861;43.245742
4803603001;-2.816193;43.240214
4803604001;-2.812583;43.224104
4803604002;-2.818452;43.219854
4803604003;-2.839808;43.207293
4803701001;-3.099345;43.26268
4803801001;-2.811342;43.31226
4803901001;-2.620638;43.196717
4804001001;-2.893703;43.364966
4804101001;-2.65636;43.365893
4804201001;-3.103899;43.168915
4804301001;-2.932726;43.425149
4804301002;-2.933832;43.401046
4804301003;-2.928423;43.413122
4804401001;-3.018694;43.360991
4804401002;-3.003659;43.35935
4804401003;-3.026402;43.370542
4804401004;-3.012257;43.358415
4804401005;-2.986141;43.345209
4804401006;-3.010333;43.359063
4804401007;-3.001851;43.356897
4804401008;-3.014976;43.359385
4804401009;-3.011287;43.371355
4804402001;-3.016962;43.355964
4804402002;-3.017321;43.353298
4804402003;-3.012991;43.351337
4804402004;-3.013238;43.349417
4804402005;-3.010805;43.350672
4804402006;-3.00889;43.35299
4804402007;-3.006173;43.3486
4804402008;-3.010594;43.346547
4804402009;-3.011575;43.340831
4804402010;-3.00494;43.339566
4804402011;-3.007564;43.347819
4804402012;-3.005615;43.351863
4804402013;-3.010069;43.356147
4804402014;-3.007397;43.350724
4804402015;-3.001473;43.338351
4804402016;-3.011706;43.354162
4804402017;-3.007369;43.353472
4804402018;-3.003078;43.349397
4804402019;-3.005148;43.345196
4804402020;-3.008284;43.355983
4804402021;-3.013807;43.354663
4804402022;-3.010253;43.349291
4804402023;-3.006149;43.337026
4804402024;-3.00869;43.347825
4804402025;-3.006165;43.353931
4804402026;-3.016845;43.35125
